index,x,y
7563,669291.66193,-604434.034272
7564,669316.240282,-604428.975184
7565,669340.945942,-604424.37727
7566,669365.773693,-604420.238936
7567,669390.718515,-604416.565589
7568,669415.773932,-604413.363059
7569,669440.932145,-604410.637808
7570,669466.184118,-604408.397125
7571,669491.515775,-604406.592309
7572,669516.937059,-604405.629255
7573,669542.404906,-604405.199658
7574,669567.904598,-604405.138314
7575,669593.429814,-604405.53298
7576,669618.965114,-604406.485473
7577,669644.493159,-604407.991469
7578,669670.029523,-604409.705253
7579,669695.464553,-604412.603753
7580,669720.83211,-604416.014143
7581,669746.118854,-604419.926392
7582,669771.312252,-604424.330935
7583,669796.400575,-604429.218751
7584,669821.372299,-604434.583963
7585,669846.213045,-604440.434283
7586,669870.923255,-604446.724309
7587,669895.593073,-604453.140804
7588,669919.963218,-604460.489227
7589,669944.138673,-604468.357151
7590,669968.099821,-604476.758164
7591,669991.825965,-604485.705548
7592,670015.295353,-604495.212183
7593,670038.485188,-604505.290462
7594,670061.371642,-604515.952209
7595,670083.973416,-604527.130913
7596,670106.205335,-604538.950673
7597,670128.084952,-604551.345445
7598,670149.563872,-604564.361965
7599,670170.613008,-604578.009558
7600,670191.202173,-604592.296459
7601,670211.300086,-604607.229721
7602,670230.703796,-604623.01179
7603,670249.535343,-604639.442657
7604,670268.026549,-604656.253463
7605,670285.901887,-604673.723695
7606,670303.124021,-604691.852012
7607,670319.375472,-604710.849456
7608,670334.880403,-604730.445565
7609,670349.661519,-604750.590183
7610,670363.723468,-604771.255987
7611,670377.348222,-604792.231603
7612,670390.316742,-604813.656384
7613,670402.643073,-604835.498678
7614,670414.394578,-604857.697349
7615,670425.642219,-604880.195419
7616,670435.334371,-604903.541559
7617,670445.749825,-604926.488049
7618,670455.939895,-604949.558277
7619,670465.983809,-604972.707892
7620,670475.96124,-604995.89308
7621,670485.939822,-605019.075694
7622,670495.938014,-605042.239719
7623,670505.960869,-605065.373296
7624,670516.012576,-605088.463534
7625,670526.09811,-605111.500155
7626,670536.225407,-605134.481212
7627,670546.395432,-605157.408728
7628,670556.594792,-605180.29142
7629,670566.808219,-605203.138942
7630,670577.020515,-605225.960941
7631,670587.222839,-605248.76407
7632,670597.416277,-605271.550295
7633,670607.602836,-605294.32116
7634,670617.784589,-605317.078197
7635,670627.963671,-605339.822935
7636,670638.142281,-605362.556911
7637,670648.322676,-605385.281673
7638,670658.507177,-605407.998792
7639,670668.698166,-605430.709866
7640,670678.898089,-605453.416529
7641,670689.109499,-605476.120445
7642,670699.335178,-605498.822968
7643,670709.577196,-605521.523631
7644,670719.83703,-605544.221322
7645,670730.116084,-605566.915042
7646,670740.415794,-605589.60387
7647,670750.73652,-605612.287474
7648,670761.07118,-605634.968907
7649,670771.409578,-605657.652601
7650,670781.741144,-605680.343116
7651,670792.054827,-605703.045163
7652,670802.339505,-605725.76342
7653,670812.584007,-605748.5025
7654,670822.777122,-605771.266937
7655,670832.907596,-605794.061183
7656,670842.96413,-605816.889586
7657,670852.935381,-605839.756384
7658,670862.809963,-605862.665693
7659,670872.576442,-605885.621492
7660,670882.223338,-605908.627617
7661,670891.739121,-605931.687747
7662,670901.11221,-605954.805391
7663,670910.330973,-605977.983882
7664,670919.455573,-606001.199305
7665,670928.444323,-606024.466842
7666,670937.252543,-606047.801955
7667,670945.868736,-606071.207209
7668,670954.28906,-606094.682209
7669,670962.515654,-606118.224395
7670,670970.551558,-606141.830962
7671,670978.401699,-606165.498558
7672,670986.071348,-606189.22386
7673,670993.56583,-606213.003694
7674,671000.89052,-606236.835043
7675,671008.050848,-606260.715058
7676,671015.052301,-606284.641073
7677,671021.900424,-606308.610613
7678,671028.600822,-606332.621404
7679,671035.159164,-606356.671387
7680,671041.581184,-606380.75873
7681,671047.872685,-606404.881832
7682,671054.039544,-606429.039343
7683,671060.08779,-606453.230429
7684,671066.02382,-606477.455351
7685,671071.853984,-606501.713928
7686,671077.584262,-606526.004694
7687,671083.220477,-606550.325662
7688,671088.768376,-606574.674577
7689,671094.233649,-606599.048972
7690,671099.622453,-606623.446103
7691,671104.946323,-606647.861938
7692,671110.220033,-606672.29172
7693,671115.458405,-606696.730698
7694,671120.676268,-606721.174143
7695,671125.888454,-606745.617342
7696,671131.109794,-606770.055599
7697,671136.35512,-606794.484236
7698,671141.639265,-606818.898589
7699,671146.977059,-606843.294013
7700,671152.38333,-606867.665875
7701,671157.872905,-606892.009559
7702,671163.460605,-606916.320463
7703,671169.161253,-606940.593998
7704,671174.989665,-606964.825591
7705,671180.960659,-606989.010679
7706,671187.089049,-607013.144714
7707,671193.389651,-607037.22316
7708,671199.877281,-607061.241492
7709,671206.566752,-607085.195199
7710,671213.472368,-607109.079932
7711,671220.607637,-607132.89163
7712,671227.986023,-607156.626321
7713,671235.621023,-607180.280109
7714,671243.526177,-607203.849183
7715,671251.715071,-607227.329823
7716,671260.20134,-607250.718404
7717,671268.998678,-607274.011406
7718,671278.120838,-607297.205415
7719,671287.385063,-607320.382009
7720,671297.313138,-607343.320249
7721,671307.609393,-607366.144812
7722,671318.287698,-607388.852405
7723,671329.362011,-607411.439856
7724,671340.84637,-607433.904113
7725,671352.664182,-607456.293041
7726,671364.795877,-607478.630438
7727,671377.37828,-607500.84889
7728,671389.737289,-607523.386603
7729,671403.431448,-607545.271312
7730,671417.658706,-607566.995048
7731,671432.438878,-607588.504506
7732,671447.772152,-607609.736332
7733,671463.640074,-607630.640166
7734,671479.936704,-607651.242343
7735,671496.138491,-607671.962827
7736,671513.219259,-607691.915107
7737,671530.391924,-607711.780214
7738,671547.613929,-607731.636992
7739,671565.046461,-607751.369976
7740,671583.433011,-607770.12714
7741,671602.650817,-607787.956588
7742,671622.63288,-607804.865169
7743,671643.611266,-607820.40702
7744,671665.616522,-607834.325808
7745,671688.607732,-607846.410356
7746,671711.963055,-607857.689652
7747,671735.963693,-607867.391533
7748,671760.725675,-607874.644517
7749,671785.365079,-607881.875546
7750,671810.352992,-607887.621278
7751,671835.821503,-607890.550925
7752,671861.166241,-607893.803514
7753,671886.660232,-607895.890199
7754,671912.269229,-607896.602295
7755,671937.884699,-607894.485709
7756,671963.463262,-607892.582165
7757,671989.004887,-607889.742171
7758,672014.424503,-607885.559296
7759,672039.353198,-607878.510111
7760,672064.158,-607871.310859
7761,672088.638437,-607863.006529
7762,672112.857161,-607853.993675
7763,672136.664106,-607843.896162
7764,672159.299603,-607830.942451
7765,672182.037451,-607818.761426
7766,672204.33429,-607805.892852
7767,672226.209497,-607792.446693
7768,672247.774675,-607778.669614
7769,672269.024553,-607764.531098
7770,672290.114447,-607750.254573
7771,672310.904354,-607735.582404
7772,672331.373431,-607720.484612
7773,672351.493937,-607704.932943
7774,672371.231675,-607688.901329
7775,672391.027891,-607672.896967
7776,672409.656926,-607655.58112
7777,672427.797165,-607637.78425
7778,672445.351558,-607619.447414
7779,672462.327389,-607600.619314
7780,672478.51367,-607581.167504
7781,672493.915753,-607561.16086
7782,672508.717965,-607540.785971
7783,672522.911781,-607520.062964
7784,672536.488719,-607499.010527
7785,672549.594377,-607477.730517
7786,672561.596073,-607455.87774
7787,672573.369534,-607433.9285
7788,672584.562598,-607411.682417
7789,672595.17631,-607389.141092
7790,672605.210131,-607366.308862
7791,672614.662058,-607343.19266
7792,672623.528759,-607319.801879
7793,672631.599007,-607296.08937
7794,672639.409907,-607272.225666
7795,672646.616206,-607248.121466
7796,672653.205565,-607223.794297
7797,672659.165327,-607199.263929
7798,672664.482682,-607174.552151
7799,672669.144845,-607149.682561
7800,672673.139251,-607124.680364
7801,672676.456697,-607099.572465
7802,672678.990559,-607074.378354
7803,672680.778084,-607049.134872
7804,672682.181976,-607023.892937
7805,672683.061331,-606998.661994
7806,672683.375842,-606973.460284
7807,672683.15788,-606948.298978
7808,672682.435401,-606923.183752
7809,672681.23343,-606898.120543
7810,672679.576602,-606873.114096
7811,672677.489323,-606848.167989
7812,672674.995855,-606823.284685
7813,672672.120394,-606798.465576
7814,672668.886339,-606773.71109
7815,672665.456392,-606749.006269
7816,672661.736732,-606724.357976
7817,672657.703657,-606699.769229
7818,672653.374287,-606675.238786
7819,672648.766024,-606650.764833
7820,672643.896512,-606626.344991
7821,672638.783594,-606601.976338
7822,672633.445254,-606577.655428
7823,672627.899559,-606553.378323
7824,672622.16433,-606529.140685
7825,672616.250286,-606504.939326
7826,672610.160484,-606480.772752
7827,672603.897468,-606456.639824
7828,672597.463662,-606432.539688
7829,672590.861399,-606408.471757
7830,672584.092948,-606384.435705
7831,672577.228017,-606360.41241
7832,672570.204167,-606336.418987
7833,672563.012132,-606312.45923
7834,672555.646695,-606288.5363
7835,672548.241562,-606264.60961
7836,672540.348408,-606240.824411
7837,672532.250313,-606217.096205
7838,672523.94081,-606193.430509
7839,672515.413518,-606169.833177
7840,672506.662158,-606146.310365
7841,672497.683765,-606122.867321
7842,672488.497022,-606099.501408
7843,672479.129379,-606076.206225
7844,672469.608107,-606052.974796
7845,672459.96026,-606029.799635
7846,672450.212672,-606006.672809
7847,672440.391949,-605983.585984
7848,672430.524465,-605960.530489
7849,672420.635562,-605937.497695
7850,672410.736738,-605914.484499
7851,672400.827952,-605891.492763
7852,672390.908307,-605868.524489
7853,672380.976,-605845.579494
7854,672371.029414,-605822.656759
7855,672361.067145,-605799.755306
7856,672351.087894,-605776.874271
7857,672341.090453,-605754.012903
7858,672331.073699,-605731.170555
7859,672321.036589,-605708.346677
7860,672310.978144,-605685.540814
7861,672300.897447,-605662.752597
7862,672290.793633,-605639.981739
7863,672280.665881,-605617.228026
7864,672270.513408,-605594.491316
7865,672260.335456,-605571.771531
7866,672250.131146,-605549.068719
7867,672239.899468,-605526.38305
7868,672229.63942,-605503.714743
7869,672219.350011,-605481.064052
7870,672209.030264,-605458.431251
7871,672198.679216,-605435.816632
7872,672188.295908,-605413.220493
7873,672177.879376,-605390.64313
7874,672167.428654,-605368.084834
7875,672156.942762,-605345.545877
7876,672146.420709,-605323.026507
7877,672135.861484,-605300.526937
7878,672125.264053,-605278.04734
7879,672114.627357,-605255.587836
7880,672103.950303,-605233.148489
7881,672093.231764,-605210.729295
7882,672082.470571,-605188.330175
7883,672071.665512,-605165.950968
7884,672060.815323,-605143.591421
7885,672049.918687,-605121.251183
7886,672038.974202,-605098.92973
7887,672027.980257,-605076.626025
7888,672016.93497,-605054.338529
7889,672005.836894,-605032.065838
7890,671994.6896,-605009.804424
7891,671983.500244,-604987.549203
7892,671972.276111,-604965.295164
7893,671961.024533,-604943.037391
7894,671949.752896,-604920.771042
7895,671938.468632,-604898.491335
7896,671927.179219,-604876.193533
7897,671915.892182,-604853.872923
7898,671904.61509,-604831.524805
7899,671893.355556,-604809.14447
7900,671882.121232,-604786.727189
7901,671870.919811,-604764.268193
7902,671859.759022,-604741.762657
7903,671848.646627,-604719.205688
7904,671837.590381,-604696.591934
7905,671826.598305,-604673.913374
7906,671815.682556,-604651.164269
7907,671804.857512,-604628.34357
7908,671794.137725,-604605.451988
7909,671783.537766,-604582.490577
7910,671773.072213,-604559.460639
7911,671762.755644,-604536.363631
7912,671752.602627,-604513.201079
7913,671742.62771,-604489.974494
7914,671732.845405,-604466.685282
7915,671723.270173,-604443.334665
7916,671713.916406,-604419.923594
7917,671704.798408,-604396.452667
7918,671695.787195,-604372.97531
7919,671687.275854,-604349.349445
7920,671679.040867,-604325.665737
7921,671671.095289,-604301.922937
7922,671663.451983,-604278.118948
7923,671656.123593,-604254.250741
7924,671649.123,-604230.314117
7925,671642.467711,-604206.303097
7926,671636.090883,-604182.234401
7927,671629.927926,-604158.119616
7928,671624.157207,-604133.914946
7929,671617.986072,-604109.760233
7930,671613.219311,-604085.327475
7931,671608.914614,-604060.805209
7932,671605.077497,-604036.197286
7933,671601.713045,-604011.508026
7934,671598.826088,-603986.742164
7935,671596.171639,-603961.920389
7936,671593.983107,-603937.024262
7937,671592.298978,-603912.057646
7938,671591.03785,-603887.02809
7939,671590.737395,-603861.944083
7940,671590.980798,-603836.825287
7941,671591.773988,-603811.681031
7942,671593.112839,-603786.520422
7943,671594.974726,-603761.350736
7944,671597.344402,-603736.178391
7945,671601.536651,-603711.168092
7946,671605.265089,-603686.083029
7947,671609.456808,-603661.022422
7948,671614.057624,-603635.981782
7949,671619.145465,-603610.978121
7950,671624.718036,-603586.017166
7951,671630.773179,-603561.110303
7952,671639.109376,-603536.720446
7953,671646.324558,-603512.06526
7954,671653.977737,-603487.518809
7955,671662.055181,-603463.095203
7956,671670.541423,-603438.807159
7957,671679.415236,-603414.664394
7958,671688.654834,-603390.674873
7959,671698.239859,-603366.845397
7960,671708.151973,-603343.181873
7961,671719.316284,-603320.092067
7962,671729.96707,-603296.855565
7963,671740.817496,-603273.764844
7964,671751.86717,-603250.821998
7965,671763.260142,-603228.103687
7966,671775.005501,-603205.626259
7967,671787.112496,-603183.406659
7968,671799.590395,-603161.462394
7969,671812.447701,-603139.811705
7970,671825.691229,-603118.471923
7971,671839.358263,-603097.473037
7972,671853.562416,-603076.902468
7973,671867.871055,-603056.445581
7974,671882.615475,-603036.340976
7975,671897.805144,-603016.60473
7976,671913.447862,-602997.254132
7977,671929.544963,-602978.303191
7978,671946.082244,-602959.753059
7979,671963.042988,-602941.60196
7980,671980.410935,-602923.847703
7981,671998.328294,-602906.654334
7982,672016.516109,-602889.74938
7983,672034.962026,-602873.12007
7984,672053.760734,-602856.878668
7985,672072.897279,-602841.02104
7986,672092.357049,-602825.542649
7987,672112.125763,-602810.438566
7988,672132.189463,-602795.703493
7989,672152.534506,-602781.331774
7990,672173.147555,-602767.317414
7991,672194.015575,-602753.65409
7992,672215.12582,-602740.335175
7993,672236.465831,-602727.353743
7994,672258.160399,-602714.929106
7995,672279.983464,-602702.710441
7996,672301.98803,-602690.791715
7997,672324.083176,-602679.018116
7998,672346.350835,-602667.540458
7999,672368.780124,-602656.350353
8000,672391.360425,-602645.439265
8001,672414.081373,-602634.798532
8002,672436.932845,-602624.419382
8003,672459.904506,-602614.292925
8004,672482.987189,-602604.409512
8005,672506.175213,-602594.75842
8006,672529.463843,-602585.329004
8007,672552.848183,-602576.11077
8008,672576.323111,-602567.093349
8009,672599.883307,-602558.266479
8010,672623.523279,-602549.619989
8011,672647.237387,-602541.143778
8012,672671.01987,-602532.827803
8013,672694.86498,-602524.662352
8014,672718.767052,-602516.638196
8015,672742.720385,-602508.746152
8016,672766.719257,-602500.97704
8017,672790.757966,-602493.321673
8018,672814.829928,-602485.768036
8019,672838.925526,-602478.294579
8020,672863.034651,-602470.877683
8021,672887.147315,-602463.493674
8022,672911.253595,-602456.118846
8023,672935.343588,-602448.729494
8024,672959.407345,-602441.301934
8025,672983.434827,-602433.812539
8026,673007.415848,-602426.237762
8027,673031.34002,-602418.554174
8028,673055.1967,-602410.738484
8029,673078.974941,-602402.767577
8030,673102.663429,-602394.618541
8031,673126.25044,-602386.268698
8032,673149.723777,-602377.695635
8033,673173.07072,-602368.877232
8034,673196.277975,-602359.791694
8035,673219.331613,-602350.417582
8036,673242.217022,-602340.733838
8037,673264.918847,-602330.719822
8038,673287.420943,-602320.355336
8039,673309.709861,-602309.628639
8040,673331.78785,-602298.563639
8041,673353.662965,-602287.193312
8042,673375.345153,-602275.54951
8043,673396.846541,-602263.662807
8044,673418.181723,-602251.562354
8045,673439.36805,-602239.275727
8046,673460.426183,-602226.828624
8047,673481.385385,-602214.241695
8048,673502.284346,-602201.531922
8049,673523.156767,-602188.721189
8050,673544.027548,-602175.836819
8051,673564.917739,-602162.908377
8052,673585.845699,-602149.966927
8053,673606.832281,-602137.050919
8054,673627.909895,-602124.218652
8055,673649.112714,-602111.532353
8056,673670.47451,-602099.054546
8057,673692.028773,-602086.847988
8058,673713.807478,-602074.973227
8059,673735.831016,-602063.469041
8060,673758.116002,-602052.361142
8061,673780.683085,-602041.672454
8062,673803.558143,-602031.422512
8063,673826.773416,-602021.62676
8064,673850.36864,-602012.295881
8065,673874.38403,-602003.410626
8066,673898.530064,-601993.774807
8067,673923.624397,-601986.110639
8068,673949.169419,-601979.070781
8069,673974.953864,-601971.755748
8070,674001.382095,-601966.753202
8071,674028.069161,-601962.561638
8072,674054.950729,-601959.197844
8073,674081.972264,-601956.946486
8074,674109.042202,-601955.880644
8075,674136.07639,-601955.638171
8076,674162.9756,-601956.818876
8077,674189.707355,-601958.631
8078,674216.241845,-601961.094712
8079,674242.413904,-601964.9517
8080,674268.297116,-601969.422579
8081,674293.842433,-601974.672957
8082,674319.026596,-601980.734732
8083,674343.532102,-601988.403783
8084,674367.834507,-601996.350707
8085,674391.759656,-602005.164173
8086,674414.870497,-602015.655322
8087,674437.373937,-602027.354146
8088,674459.485919,-602040.014703
8089,674480.30256,-602054.742677
8090,674500.336155,-602070.697891
8091,674518.773619,-602088.464126
8092,674535.34348,-602107.967013
8093,674549.981119,-602128.968111
8094,674562.622601,-602151.257022
8095,674573.617717,-602174.44771
8096,674581.337914,-602199.07768
8097,674588.344397,-602223.853096
8098,674593.591156,-602249.144735
8099,674598.033244,-602274.599361
8100,674598.86804,-602300.799893
8101,674599.871449,-602326.786552
8102,674600.045363,-602352.803713
8103,674599.657077,-602378.813429
8104,674597.523213,-602404.876205
8105,674595.450486,-602430.835626
8106,674593.105806,-602456.732869
8107,674590.591045,-602482.5755
8108,674587.845433,-602508.362256
8109,674584.79336,-602534.075787
8110,674580.702628,-602559.594098
8111,674576.466977,-602584.999098
8112,674571.708611,-602610.251323
8113,674566.418524,-602635.349724
8114,674560.594933,-602660.291852
8115,674554.23596,-602685.072915
8116,674546.873689,-602709.54066
8117,674539.115363,-602733.853124
8118,674530.822901,-602757.960967
8119,674522.205658,-602781.935169
8120,674513.080422,-602805.70159
8121,674503.435559,-602829.24127
8122,674493.278311,-602852.541193
8123,674482.041199,-602875.292332
8124,674470.626076,-602897.914301
8125,674458.739743,-602920.247081
8126,674446.391313,-602942.276139
8127,674433.590147,-602963.986262
8128,674420.345927,-602985.361614
8129,674406.668717,-603006.385807
8130,674392.571304,-603027.041238
8131,674378.071511,-603047.313881
8132,674363.180364,-603067.207215
8133,674347.904109,-603086.729066
8134,674332.257414,-603105.893453
8135,674316.259645,-603124.718065
8136,674299.929489,-603143.220848
8137,674283.284748,-603161.420578
8138,674266.351715,-603179.346161
8139,674249.166725,-603197.039154
8140,674231.764462,-603214.543591
8141,674214.177279,-603231.905249
8142,674196.43525,-603249.171578
8143,674178.566228,-603266.391643
8144,674160.595923,-603283.616091
8145,674142.547979,-603300.897133
8146,674124.444084,-603318.288547
8147,674106.304817,-603335.845734
8148,674088.158716,-603353.619754
8149,674070.054767,-603371.640949
8150,674052.046923,-603389.935557
8151,674034.198702,-603408.536392
8152,674016.624836,-603427.510428
8153,673999.462122,-603446.931582
8154,673982.851888,-603466.865496
8155,673966.938856,-603487.367356
8156,673951.851859,-603508.469141
8157,673937.700643,-603530.179452
8158,673924.595627,-603552.496258
8159,673912.483258,-603575.324735
8160,673902.523741,-603599.139239
8161,673893.63656,-603623.301581
8162,673885.900871,-603647.777565
8163,673881.3484,-603673.216628
8164,673876.158319,-603698.112799
8165,673871.772719,-603722.996646
8166,673868.094981,-603747.815918
8167,673864.717524,-603772.490506
8168,673863.18241,-603797.343406
8169,673860.435428,-603821.844136
8170,673858.02581,-603846.352041
8171,673855.978367,-603870.901348
8172,673854.319759,-603895.517784
8173,673853.057005,-603920.218614
8174,673851.861586,-603945.017483
8175,673851.151634,-603969.935091
8176,673850.960518,-603994.966342
8177,673851.23373,-604020.107081
8178,673852.541241,-604045.292033
8179,673854.521706,-604070.518702
8180,673857.206817,-604095.758747
8181,673860.608478,-604120.983375
8182,673864.542435,-604146.198378
8183,673869.874889,-604171.208079
8184,673875.295815,-604196.236771
8185,673881.234085,-604221.185328
8186,673887.643138,-604246.04491
8187,673894.476708,-604270.808519
8188,673901.688877,-604295.470786
8189,673909.234164,-604320.028334
8190,673917.082111,-604344.478813
8191,673925.232956,-604368.816704
8192,673934.070362,-604392.901291
8193,673942.923151,-604416.950288
8194,673952.091146,-604440.854677
8195,673961.577591,-604464.603997
8196,673971.385481,-604488.18767
8197,673981.517557,-604511.595015
8198,673991.976303,-604534.815257
8199,674002.64108,-604557.894515
8200,674013.5871,-604580.793284
8201,674024.86079,-604603.481172
8202,674036.463584,-604625.947719
8203,674048.396884,-604648.182346
8204,674060.662069,-604670.174338
8205,674072.775292,-604692.195326
8206,674085.81567,-604713.61516
8207,674099.169016,-604734.76901
8208,674112.825488,-604755.65371
8209,674126.77767,-604776.269623
8210,674141.02054,-604796.619006
8211,674155.460063,-604816.769545
8212,674170.078483,-604836.741336
8213,674184.986079,-604856.456926
8214,674200.17971,-604875.918547
8215,674215.656305,-604895.128653
8216,674230.99256,-604914.453319
8217,674247.192522,-604933.032503
8218,674263.665718,-604951.359881
8219,674280.409248,-604969.43865
8220,674297.420309,-604987.272259
8221,674314.696212,-605004.864409
8222,674332.23439,-605022.219051
8223,674349.956874,-605039.423228
8224,674367.925248,-605056.417489
8225,674386.162758,-605073.178439
8226,674404.854735,-605089.482417
8227,674423.799442,-605105.560779
8228,674443.02805,-605121.375682
8229,674462.550623,-605136.912177
8230,674482.37645,-605152.154342
8231,674502.514028,-605167.085275
8232,674522.971059,-605181.687084
8233,674543.754434,-605195.940877
8234,674564.870219,-605209.826759
8235,674586.323638,-605223.323826
8236,674608.119048,-605236.410173
8237,674630.208785,-605249.154189
8238,674653.261201,-605260.308664
8239,674676.09873,-605271.986959
8240,674699.288952,-605283.150387
8241,674722.832677,-605293.770842
8242,674746.730516,-605303.815564
8243,674770.962961,-605313.247237
8244,674795.493904,-605322.040521
8245,674820.276823,-605330.191394
8246,674845.932831,-605335.948968
8247,674871.114804,-605342.613621
8248,674896.35635,-605348.769708
8249,674921.584619,-605354.539486
8250,674946.732862,-605360.070416
8251,674971.823896,-605365.239146
8252,674996.829967,-605370.094904
8253,675021.915501,-605373.842916
8254,675046.696056,-605378.139442
8255,675071.351117,-605382.306702
8256,675095.894744,-605386.391854
8257,675120.354948,-605390.424132
8258,675144.775389,-605394.371711
8259,675169.204851,-605398.18708
8260,675193.695011,-605401.821477
8261,675218.374083,-605408.188106
8262,675243.279805,-605411.634354
8263,675268.422044,-605414.467641
8264,675293.819297,-605416.524352
8265,675319.458992,-605417.646646
8266,675345.912805,-605420.574458
8267,675371.928146,-605419.353526
8268,675397.92339,-605416.772738
8269,675424.17554,-605413.89557
8270,675449.329644,-605407.018608
8271,675473.836493,-605398.169968
8272,675496.430334,-605384.886175
8273,675518.384487,-605370.658344
8274,675539.138628,-605354.497281
8275,675555.776941,-605331.454258
8276,675574.818475,-605313.650347
8277,675593.75445,-605296.143262
8278,675612.650297,-605278.928871
8279,675631.538057,-605261.966122
8280,675650.115927,-605244.772671
8281,675669.439003,-605228.739757
8282,675688.715012,-605212.710783
8283,675707.920991,-605196.64975
8284,675727.026776,-605180.522712
8285,675746.003426,-605164.28999
8286,675764.817745,-605147.896529
8287,675783.428138,-605131.285859
8288,675801.78912,-605114.40581
8289,675819.851483,-605097.208286
8290,675837.6102,-605079.694141
8291,675854.987006,-605061.798228
8292,675871.66127,-605043.25031
8293,675887.26119,-605023.771468
8294,675902.283354,-605003.840556
8295,675916.838746,-604983.570467
8296,675931.044471,-604963.06681
8297,675945.023319,-604942.428183
8298,675958.903345,-604921.746436
8299,675972.817447,-604901.10694
8300,675986.902965,-604880.588854
8301,676001.301303,-604860.265399
8302,676016.145091,-604840.195956
8303,676031.402629,-604820.328369
8304,676046.918964,-604800.539304
8305,676064.669066,-604782.006247
8306,676080.075756,-604761.925715
8307,676095.055146,-604741.506639
8308,676109.421312,-604720.663149
8309,676122.98399,-604699.316894
8310,676135.585271,-604677.415885
8311,676147.236151,-604655.00219
8312,676157.911365,-604632.096987
8313,676167.760276,-604608.806892
8314,676176.938688,-604585.232799
8315,676185.606093,-604561.468962
8316,676193.925104,-604537.603255
8317,676202.060918,-604513.717431
8318,676208.832656,-604489.296874
8319,676217.582853,-604465.809025
8320,676226.789788,-604442.551344
8321,676236.396255,-604419.480992
8322,676246.269278,-604396.528493
8323,676256.274077,-604373.62963
8324,676266.274305,-604350.725031
8325,676276.13217,-604327.759701
8326,676285.708553,-604304.682564
8327,676294.863151,-604281.446008
8328,676303.454624,-604258.005434
8329,676311.36161,-604234.326163
8330,676318.620692,-604210.43019
8331,676325.341458,-604186.362645
8332,676331.627681,-604162.163603
8333,676337.576979,-604137.868481
8334,676343.287339,-604113.510656
8335,676348.857306,-604089.121837
8336,676354.385887,-604064.732339
8337,676359.97245,-604040.371361
8338,676365.716616,-604016.067257
8339,676371.718155,-603991.84781
8340,676378.072528,-603967.739149
8341,676384.801128,-603943.744551
8342,676391.863157,-603919.848898
8343,676399.215576,-603896.037423
8344,676406.815076,-603872.296157
8345,676414.61814,-603848.611781
8346,676422.581106,-603824.971475
8347,676430.660218,-603801.362765
8348,676438.811685,-603777.77337
8349,676446.991727,-603754.191052
8350,676455.156628,-603730.603459
8351,676463.268794,-603706.999837
8352,676471.323483,-603683.379253
8353,676479.330575,-603659.74509
8354,676487.30241,-603636.101346
8355,676495.251407,-603612.45192
8356,676503.190019,-603588.800613
8357,676511.130723,-603565.151144
8358,676519.086017,-603541.507163
8359,676527.068409,-603517.872269
8360,676535.090414,-603494.250023
8361,676543.164549,-603470.643964
8362,676551.303325,-603447.057627
8363,676559.519245,-603423.494553
8364,676567.824797,-603399.958311
8365,676576.23245,-603376.452508
8366,676584.754651,-603352.980808
8367,676593.403793,-603329.547056
8368,676602.191986,-603306.156143
8369,676611.130885,-603282.814262
8370,676620.232088,-603259.527509
8371,676629.50701,-603236.301881
8372,676638.962054,-603213.141665
8373,676648.59762,-603190.048823
8374,676658.411193,-603167.024115
8375,676668.398566,-603144.067535
8376,676678.555522,-603121.179
8377,676688.829683,-603098.336463
8378,676699.229838,-603075.544708
8379,676709.791798,-603052.821479
8380,676720.511267,-603030.166497
8381,676731.383967,-603007.579426
8382,676742.40564,-602985.05987
8383,676753.572047,-602962.607375
8384,676764.878964,-602940.221436
8385,676776.322187,-602917.901491
8386,676787.897532,-602895.64693
8387,676799.361586,-602873.332443
8388,676811.262833,-602851.244211
8389,676823.283219,-602829.219897
8390,676835.418614,-602807.258669
8391,676847.66491,-602785.359657
8392,676860.018015,-602763.521948
8393,676872.47386,-602741.744592
8394,676885.028393,-602720.026601
8395,676897.677581,-602698.366954
8396,676910.417414,-602676.764596
8397,676923.243897,-602655.218443
8398,676936.153059,-602633.727379
8399,676949.140947,-602612.290264
8400,676962.203626,-602590.905929
8401,676975.337185,-602569.573184
8402,676988.537728,-602548.290817
8403,677001.801383,-602527.057594
8404,677015.124297,-602505.872265
8405,677028.502622,-602484.733573
8406,677041.932506,-602463.640187
8407,677055.410653,-602442.589892
8408,677068.934103,-602421.580034
8409,677082.499918,-602400.607967
8410,677096.105238,-602379.671147
8411,677109.747886,-602358.76753
8412,677123.424853,-602337.894582
8413,677137.132876,-602317.049644
8414,677150.868676,-602296.230082
8415,677164.628957,-602275.433282
8416,677178.410407,-602254.65665
8417,677192.209702,-602233.89761
8418,677206.023505,-602213.1536
8419,677219.848468,-602192.422074
8420,677233.681235,-602171.700493
8421,677247.518443,-602150.986333
8422,677261.356722,-602130.277073
8423,677275.192696,-602109.5702
8424,677289.022989,-602088.863203
8425,677302.844221,-602068.153573
8426,677316.653012,-602047.4388
8427,677330.445984,-602026.716374
8428,677344.219763,-602005.983776
8429,677357.970975,-601985.238485
8430,677371.696257,-601964.477969
8431,677385.39225,-601943.699685
8432,677399.055605,-601922.90108
8433,677412.682981,-601902.079585
8434,677426.271053,-601881.232614
8435,677439.816505,-601860.357564
8436,677453.316037,-601839.45181
