,x,y
7265,669685.331814,-606456.992512
7266,669663.623614,-606444.953096
7267,669641.761705,-606433.245872
7268,669619.773673,-606421.839092
7269,669597.685629,-606410.700192
7270,669575.521117,-606399.796012
7271,669553.29415,-606389.08898
7272,669531.011963,-606378.537394
7273,669508.681705,-606368.098912
7274,669486.310399,-606357.730906
7275,669463.905096,-606347.390512
7276,669441.473066,-606337.034664
7277,669419.021977,-606326.620115
7278,669396.560086,-606316.10347
7279,669374.096426,-606305.44119
7280,669351.640992,-606294.589614
7281,669329.204775,-606283.505321
7282,669306.783756,-606272.1823
7283,669284.345298,-606260.684547
7284,669261.854708,-606249.085065
7285,669239.277625,-606237.458437
7286,669216.579074,-606225.88089
7287,669193.72254,-606214.43051
7288,669170.67082,-606203.190795
7289,669147.403384,-606192.264055
7290,669123.915559,-606181.756466
7291,669100.196099,-606171.75286
7292,669076.266376,-606162.228458
7293,669052.214211,-606152.991515
7294,669028.134142,-606143.828748
7295,669004.123413,-606134.523956
7296,668980.284444,-606124.862369
7297,668956.727334,-606114.634861
7298,668933.459757,-606103.80956
7299,668908.934302,-606094.483278
7300,668887.356353,-606080.747853
7301,668866.37013,-606066.125921
7302,668847.711658,-606048.767746
7303,668830.171063,-606030.337807
7304,668815.142705,-606009.731881
7305,668800.003857,-605989.473011
7306,668787.621929,-605967.356342
7307,668774.67384,-605945.853969
7308,668762.487005,-605923.911036
7309,668750.596382,-605901.739706
7310,668740.65145,-605878.551465
7311,668730.419892,-605855.385545
7312,668721.079172,-605831.707881
7313,668713.404574,-605807.343368
7314,668705.782997,-605782.811599
7315,668699.276329,-605757.840572
7316,668693.972449,-605732.487888
7317,668691.991863,-605706.611207
7318,668689.168249,-605680.812383
7319,668687.604706,-605654.868887
7320,668689.825168,-605628.900882
7321,668691.517389,-605603.05595
7322,668694.330422,-605577.360902
7323,668697.820476,-605551.82513
7324,668705.122272,-605527.014045
7325,668711.681343,-605502.349255
7326,668719.501898,-605478.19533
7327,668728.054459,-605454.49434
7328,668737.244538,-605431.225938
7329,668747.395067,-605408.486696
7330,668758.405722,-605386.244107
7331,668771.309448,-605365.002161
7332,668783.812729,-605343.698459
7333,668796.610722,-605322.585426
7334,668809.790406,-605301.671698
7335,668823.481388,-605281.016301
7336,668837.625337,-605260.577805
7337,668852.164088,-605240.313571
7338,668867.056954,-605220.193269
7339,668882.289496,-605200.209136
7340,668897.848188,-605180.359508
7341,668913.487453,-605160.450915
7342,668929.899292,-605141.090529
7343,668946.590944,-605121.896107
7344,668963.541371,-605102.874964
7345,668980.728023,-605084.036925
7346,668998.128227,-605065.391282
7347,669015.729187,-605046.951236
7348,669033.551127,-605028.759642
7349,669051.622679,-605010.868713
7350,669069.971701,-604993.331778
7351,669088.624786,-604976.203242
7352,669107.833398,-604959.810499
7353,669127.301083,-604943.847403
7354,669146.924884,-604928.196006
7355,669166.899993,-604913.119378
7356,669187.246273,-604898.674129
7357,669207.980039,-604884.916713
7358,669229.099877,-604871.879644
7359,669250.593379,-604859.574569
7360,669272.451163,-604848.010849
7361,669294.583042,-604837.013159
7362,669316.859415,-604826.22513
7363,669339.718666,-604816.649718
7364,669362.935737,-604807.868969
7365,669386.485819,-604799.905391
7366,669410.34158,-604792.782009
7367,669434.473032,-604786.522355
7368,669458.800638,-604780.892578
7369,669483.311443,-604775.876573
7370,669508.023758,-604771.719644
7371,669532.943284,-604768.959178
7372,669557.962459,-604767.154618
7373,669583.038854,-604766.318187
7374,669608.129023,-604766.461413
7375,669633.204079,-604767.364987
7376,669658.252903,-604768.949331
7377,669683.163036,-604771.94543
7378,669707.906722,-604776.002881
7379,669732.436557,-604781.101921
7380,669756.702719,-604787.242583
7381,669780.661726,-604794.401684
7382,669804.345286,-604802.344827
7383,669827.437965,-604811.843552
7384,669850.241939,-604821.912325
7385,669872.591427,-604832.919432
7386,669894.456539,-604844.834633
7387,669915.820771,-604857.633326
7388,669936.679016,-604871.295219
7389,669956.214054,-604886.999696
7390,669975.981577,-604902.327095
7391,669995.588018,-604917.957372
7392,670014.922254,-604934.054848
7393,670034.047461,-604950.530248
7394,670053.028071,-604967.295057
7395,670071.928897,-604984.260985
7396,670090.814109,-605001.339586
7397,670109.723135,-605018.466733
7398,670128.64272,-605035.628932
7399,670147.548285,-605052.817032
7400,670166.41147,-605070.020467
7401,670185.202422,-605087.227508
7402,670203.900394,-605104.416806
7403,670222.494859,-605121.559102
7404,670240.989688,-605138.634355
7405,670259.406703,-605155.636708
7406,670277.768138,-605172.560942
7407,670296.09664,-605189.399906
7408,670314.414777,-605206.14561
7409,670332.744684,-605222.790175
7410,670351.108366,-605239.326081
7411,670369.516641,-605255.758828
7412,670387.954246,-605272.123433
7413,670406.402656,-605288.459207
7414,670424.843667,-605304.805562
7415,670443.25921,-605321.201951
7416,670461.631165,-605337.687795
7417,670479.94119,-605354.302406
7418,670498.170544,-605371.084908
7419,670516.299948,-605388.074113
7420,670534.30875,-605405.308758
7421,670552.147874,-605422.839457
7422,670569.560027,-605440.887512
7423,670586.707819,-605459.264405
7424,670603.565251,-605477.966667
7425,670620.11377,-605496.983686
7426,670636.335296,-605516.304587
7427,670652.212197,-605535.918407
7428,670667.727298,-605555.81423
7429,670682.977828,-605575.892918
7430,670697.900254,-605596.18876
7431,670712.431303,-605616.731863
7432,670725.307331,-605638.379458
7433,670738.816561,-605659.488077
7434,670751.900307,-605680.805673
7435,670764.546132,-605702.327461
7436,670776.742186,-605724.049998
7437,670788.477286,-605745.971554
7438,670799.742645,-605768.095097
7439,670810.617043,-605790.387683
7440,670821.276239,-605812.777931
7441,670831.501581,-605835.379224
7442,670841.317451,-605858.180275
7443,670850.742564,-605881.171903
7444,670859.56025,-605904.431572
7445,670868.172669,-605927.80108
7446,670876.443042,-605951.33037
7447,670884.389659,-605975.008516
7448,670892.030716,-605998.824307
7449,670899.384318,-606022.766297
7450,670906.468471,-606046.822846
7451,670913.301091,-606070.982158
7452,670919.900009,-606095.23232
7453,670926.282984,-606119.561341
7454,670932.467721,-606143.957181
7455,670938.47189,-606168.407792
7456,670944.313147,-606192.901154
7457,670950.009165,-606217.425304
7458,670955.57766,-606241.968381
7459,670961.036451,-606266.51869
7460,670966.403569,-606291.065727
7461,670971.691818,-606315.605432
7462,670976.909639,-606340.136555
7463,670982.067856,-606364.657306
7464,670987.177513,-606389.165931
7465,670992.24967,-606413.660749
7466,670997.2954,-606438.140144
7467,671002.325787,-606462.602554
7468,671007.351917,-606487.046463
7469,671012.384874,-606511.470391
7470,671017.435741,-606535.872886
7471,671022.515588,-606560.252514
7472,671027.635478,-606584.607849
7473,671032.806458,-606608.937465
7474,671038.039557,-606633.239925
7475,671043.345782,-606657.513773
7476,671048.736122,-606681.757524
7477,671054.221537,-606705.969654
7478,671059.812961,-606730.148592
7479,671065.521301,-606754.292708
7480,671071.357432,-606778.400308
7481,671077.332199,-606802.469621
7482,671083.456414,-606826.498789
7483,671089.740857,-606850.48586
7484,671096.196274,-606874.428778
7485,671102.83338,-606898.325371
7486,671109.662856,-606922.173345
7487,671116.695353,-606945.970268
7488,671123.941488,-606969.713568
7489,671131.411853,-606993.400514
7490,671139.117009,-607017.028211
7491,671147.067494,-607040.593589
7492,671155.27382,-607064.093387
7493,671163.746479,-607087.524146
7494,671172.479634,-607110.888332
7495,671181.37974,-607134.222887
7496,671190.575557,-607157.48068
7497,671200.077677,-607180.657509
7498,671209.896655,-607203.748919
7499,671220.043015,-607226.750192
7500,671230.52724,-607249.656331
7501,671241.359777,-607272.462053
7502,671252.811479,-607295.037344
7503,671264.539628,-607317.538703
7504,671276.654244,-607339.913153
7505,671289.149809,-607362.16208
7506,671302.014385,-607384.286809
7507,671315.220874,-607406.268159
7508,671328.734743,-607428.081308
7509,671342.522314,-607449.70444
7510,671356.552597,-607471.119164
7511,671370.798414,-607492.310775
7512,671385.237526,-607513.268486
7513,671400.578546,-607533.459116
7514,671415.623993,-607553.70413
7515,671430.924223,-607573.610482
7516,671446.560434,-607593.104131
7517,671462.384004,-607612.315335
7518,671478.620552,-607631.056132
7519,671495.37393,-607649.224195
7520,671513.367116,-607665.991606
7521,671531.54212,-607682.470323
7522,671550.396843,-607698.098139
7523,671569.569369,-607713.376597
7524,671589.465144,-607727.744154
7525,671610.118626,-607741.044971
7526,671631.784541,-607752.620618
7527,671653.765452,-607763.662491
7528,671676.17303,-607773.944263
7529,671699.132242,-607783.065303
7530,671722.575752,-607791.01919
7531,671746.438,-607797.80182
7532,671770.79123,-607802.778609
7533,671795.233022,-607807.454943
7534,671819.928801,-607810.944043
7535,671844.817279,-607813.243876
7536,671869.83789,-607814.35428
7537,671894.930766,-607814.277306
7538,671920.008723,-607811.826399
7539,671945.04519,-607809.73787
7540,671970.022713,-607806.645237
7541,671994.911481,-607802.609684
7542,672019.691236,-607797.692844
7543,672044.350947,-607791.956029
7544,672068.880927,-607785.460398
7545,672093.458425,-607778.884094
7546,672117.889615,-607771.505551
7547,672142.164961,-607763.399188
7548,672166.235731,-607754.524117
7549,672190.044274,-607744.840105
7550,672213.527064,-607734.313852
7551,672236.619783,-607722.926308
7552,672259.764883,-607711.505131
7553,672281.823994,-607698.222832
7554,672303.234016,-607684.0059
7555,672323.931579,-607668.885403
7556,672343.951279,-607653.011444
7557,672362.724899,-607635.8311
7558,672380.680762,-607617.990156
7559,672397.955271,-607599.690773
7560,672414.587593,-607580.995174
7561,672430.381171,-607561.758961
7562,672444.833257,-607541.653881
7563,672458.643658,-607521.244392
7564,672471.648304,-607500.392778
7565,672483.860425,-607479.106925
7566,672495.608438,-607457.559081
7567,672506.696109,-607435.62546
7568,672516.586749,-607413.082401
7569,672525.795967,-607390.198222
7570,672534.218413,-607366.94781
7571,672541.867181,-607343.361645
7572,672548.761373,-607319.472487
7573,672555.063698,-607295.349243
7574,672560.885152,-607271.033174
7575,672566.019616,-607246.493864
7576,672569.461793,-607221.583786
7577,672573.002846,-607196.677215
7578,672575.963794,-607171.662311
7579,672578.379321,-607146.569019
7580,672580.284501,-607121.426336
7581,672581.714671,-607096.262399
7582,672582.705332,-607071.104571
7583,672583.291698,-607045.979757
7584,672583.523682,-607020.909316
7585,672583.665627,-606995.898745
7586,672583.504795,-606970.935524
7587,672583.07524,-606946.016303
7588,672582.410905,-606921.136285
7589,672581.545652,-606896.28929
7590,672581.150031,-606871.431821
7591,672580.058452,-606846.613436
7592,672578.788963,-606821.806642
7593,672577.316062,-606797.009195
7594,672575.61428,-606772.220699
7595,672573.653795,-606747.443063
7596,672571.401235,-606722.680583
7597,672568.823309,-606697.939543
7598,672565.886922,-606673.228098
7599,672562.635344,-606648.543304
7600,672559.030287,-606623.89516
7601,672554.960804,-606599.309504
7602,672550.394959,-606574.801189
7603,672545.304797,-606550.385573
7604,672539.70928,-606526.06865
7605,672533.658872,-606501.848182
7606,672527.204361,-606477.719754
7607,672520.396248,-606453.677011
7608,672513.284754,-606429.711785
7609,672505.137835,-606406.026031
7610,672497.52287,-606382.204505
7611,672489.798945,-606358.413763
7612,672482.006945,-606334.640819
7613,672474.155443,-606310.881558
7614,672466.243881,-606287.13485
7615,672458.271769,-606263.399955
7616,672450.238679,-606239.676502
7617,672442.144244,-606215.964473
7618,672433.988155,-606192.264184
7619,672425.770154,-606168.576269
7620,672417.490034,-606144.90166
7621,672409.147634,-606121.241568
7622,672400.742838,-606097.59747
7623,672392.275574,-606073.971088
7624,672383.745808,-606050.364369
7625,672375.15355,-606026.779472
7626,672366.498848,-606003.218745
7627,672357.781792,-605979.684708
7628,672349.002512,-605956.180036
7629,672340.161179,-605932.707539
7630,672331.258007,-605909.270142
7631,672322.293249,-605885.870878
7632,672313.267119,-605862.512762
7633,672304.17921,-605839.196798
7634,672295.028755,-605815.922547
7635,672285.815015,-605792.689495
7636,672276.537259,-605769.497138
7637,672267.194626,-605746.345049
7638,672257.785535,-605723.233124
7639,672248.30818,-605700.161379
7640,672238.760764,-605677.129849
7641,672229.141501,-605654.138587
7642,672219.448608,-605631.187659
7643,672209.68031,-605608.277148
7644,672199.83483,-605585.407149
7645,672189.910395,-605562.577764
7646,672179.905227,-605539.789109
7647,672169.817544,-605517.041303
7648,672159.64556,-605494.334473
7649,672149.387479,-605471.668748
7650,672139.041494,-605449.044261
7651,672128.605787,-605426.461145
7652,672118.078525,-605403.91953
7653,672107.458077,-605381.419446
7654,672096.748242,-605358.958415
7655,672085.958493,-605336.53131
7656,672075.09853,-605314.132819
7657,672064.178027,-605291.757582
7658,672053.206632,-605269.400187
7659,672042.193973,-605247.055183
7660,672031.149666,-605224.717076
7661,672020.083318,-605202.380339
7662,672009.004535,-605180.039417
7663,671997.922926,-605157.688728
7664,671986.848111,-605135.322668
7665,671975.789726,-605112.935618
7666,671964.757431,-605090.521947
7667,671953.760913,-605068.076014
7668,671942.809898,-605045.592173
7669,671931.914131,-605023.064574
7670,671921.083478,-605000.486694
7671,671910.328943,-604977.854817
7672,671899.662081,-604955.16762
7673,671889.094532,-604932.424451
7674,671878.637972,-604909.624888
7675,671868.304101,-604886.768707
7676,671858.104658,-604863.855833
7677,671848.05149,-604840.886274
7678,671838.156471,-604817.860117
7679,671828.431474,-604794.777506
7680,671818.888352,-604771.63861
7681,671809.538938,-604748.443585
7682,671800.39503,-604725.192544
7683,671791.468385,-604701.885517
7684,671782.770711,-604678.522418
7685,671774.313652,-604655.103013
7686,671766.108785,-604631.626879
7687,671758.167607,-604608.093372
7688,671750.501525,-604584.501588
7689,671743.12185,-604560.850329
7690,671736.039784,-604537.138136
7691,671729.265904,-604513.361977
7692,671722.806447,-604489.509763
7693,671716.640112,-604465.573619
7694,671710.718814,-604441.552771
7695,671704.993105,-604417.446096
7696,671699.413327,-604393.252012
7697,671693.93198,-604368.968156
7698,671688.506398,-604344.591059
7699,671683.094386,-604320.117407
7700,671677.653511,-604295.544329
7701,671672.14101,-604270.869531
7702,671666.513648,-604246.091478
7703,671660.727512,-604221.211076
7704,671654.763653,-604196.246147
7705,671649.465565,-604171.052452
7706,671643.707066,-604145.913662
7707,671638.098488,-604120.732246
7708,671632.750963,-604095.51949
7709,671627.776239,-604070.286851
7710,671623.286524,-604045.046797
7711,671619.394299,-604019.813672
7712,671616.212119,-603994.604591
7713,671614.994969,-603969.36988
7714,671613.342818,-603944.323878
7715,671612.632661,-603919.368039
7716,671612.919583,-603894.522929
7717,671614.181318,-603869.810078
7718,671616.387492,-603845.249014
7719,671620.001296,-603820.926845
7720,671623.696501,-603796.68263
7721,671628.249637,-603772.617666
7722,671633.633399,-603748.745247
7723,671639.820803,-603725.077345
7724,671646.785061,-603701.62466
7725,671654.193148,-603678.293609
7726,671662.140549,-603655.107961
7727,671670.80164,-603632.137643
7728,671680.153603,-603609.391844
7729,671690.693304,-603587.120278
7730,671701.523341,-603564.946493
7731,671712.971436,-603543.028673
7732,671725.0144,-603521.372554
7733,671737.283708,-603499.778687
7734,671750.09118,-603478.427165
7735,671763.452953,-603457.346227
7736,671777.349214,-603436.543667
7737,671791.760006,-603416.026871
7738,671806.665393,-603395.802923
7739,671822.046303,-603375.879276
7740,671837.884662,-603356.264007
7741,671854.162528,-603336.965258
7742,671870.861955,-603317.991137
7743,671888.169217,-603299.538721
7744,671905.826122,-603281.40704
7745,671923.73452,-603263.520682
7746,671941.967245,-603245.969135
7747,671960.536646,-603228.790296
7748,671979.421522,-603211.989419
7749,671998.600668,-603195.571355
7750,672018.052892,-603179.540555
7751,672037.754526,-603163.898001
7752,672057.677384,-603148.637983
7753,672077.796548,-603133.752014
7754,672098.099243,-603119.22323
7755,672118.576105,-603105.032208
7756,672139.217954,-603091.159413
7757,672160.015844,-603077.585234
7758,672180.961018,-603064.289983
7759,672202.04486,-603051.253888
7760,672223.258853,-603038.457091
7761,672244.594548,-603025.87965
7762,672266.043523,-603013.501538
7763,672287.597351,-603001.30265
7764,672309.247569,-602989.262809
7765,672330.985649,-602977.361773
7766,672352.802963,-602965.579253
7767,672374.690765,-602953.894928
7768,672396.640154,-602942.288459
7769,672418.642052,-602930.739525
7770,672440.688613,-602919.230699
7771,672462.776126,-602907.753594
7772,672484.901326,-602896.301829
7773,672507.060589,-602884.869331
7774,672529.249993,-602873.45033
7775,672551.465387,-602862.039349
7776,672573.702453,-602850.631205
7777,672595.957952,-602839.223464
7778,672618.23477,-602827.826926
7779,672640.537834,-602816.456768
7780,672662.872237,-602805.12814
7781,672685.24341,-602793.856023
7782,672707.657282,-602782.655093
7783,672730.120457,-602771.539592
7784,672752.640387,-602760.523217
7785,672775.225551,-602749.619013
7786,672797.885642,-602738.839299
7787,672820.62878,-602728.190195
7788,672843.438706,-602717.63519
7789,672866.284046,-602707.116908
7790,672889.125936,-602696.563924
7791,672911.921263,-602685.898712
7792,672934.625445,-602675.044455
7793,672957.192025,-602663.925559
7794,672979.572241,-602652.468138
7795,673001.714598,-602640.6005
7796,673023.564446,-602628.253633
7797,673045.065183,-602615.36417
7798,673066.18355,-602601.91217
7799,673086.907313,-602587.911437
7800,673107.22542,-602573.376527
7801,673127.127587,-602558.321535
7802,673146.604503,-602542.759872
7803,673165.648037,-602526.704023
7804,673184.250478,-602510.166397
7805,673202.400459,-602493.164235
7806,673220.091043,-602475.71285
7807,673237.322629,-602457.820333
7808,673254.098895,-602439.494958
7809,673270.446267,-602420.767315
7810,673286.407628,-602401.680699
7811,673302.028071,-602382.276809
7812,673317.354401,-602362.595778
7813,673332.434865,-602342.676438
7814,673347.318895,-602322.556591
7815,673362.056846,-602302.273284
7816,673376.699447,-602281.862853
7817,673391.295628,-602261.359705
7818,673405.893373,-602240.797523
7819,673420.54051,-602220.210295
7820,673435.284505,-602199.632555
7821,673450.172608,-602179.099466
7822,673465.25281,-602158.647302
7823,673480.562836,-602138.321566
7824,673496.131641,-602118.173557
7825,673511.985223,-602098.256009
7826,673528.147659,-602078.621893
7827,673544.634154,-602059.317657
7828,673561.454497,-602040.384248
7829,673578.619923,-602021.861262
7830,673596.144148,-602003.786476
7831,673614.044269,-601986.195272
7832,673632.341655,-601969.120061
7833,673651.062832,-601952.589697
7834,673670.240359,-601936.628891
7835,673689.643896,-601920.876391
7836,673710.132568,-601906.49435
7837,673731.24201,-601892.84861
7838,673752.788999,-601879.504854
7839,673775.298048,-601867.342764
7840,673798.580368,-601856.134688
7841,673822.485946,-601845.702194
7842,673847.253481,-601837.061208
7843,673872.313385,-601828.436165
7844,673898.199426,-601822.40761
7845,673924.518361,-601817.910754
7846,673951.146203,-601813.384583
7847,673978.215802,-601811.737458
7848,674005.620311,-601811.231398
7849,674033.280155,-601812.784789
7850,674061.071917,-601816.41256
7851,674088.525721,-601822.8461
7852,674115.662562,-601830.957685
7853,674141.4417,-601842.51245
7854,674165.662367,-601856.785878
7855,674188.264778,-601873.10875
7856,674210.07967,-601889.912046
7857,674228.280412,-601910.319986
7858,674244.418316,-601931.66533
7859,674260.240455,-601952.222523
7860,674272.24642,-601974.70306
7861,674284.527944,-601996.078163
7862,674295.184196,-602017.922058
7863,674302.187592,-602041.002423
7864,674309.111178,-602063.830637
7865,674315.282249,-602086.914341
7866,674319.131689,-602110.606357
7867,674320.388846,-602134.727541
7868,674321.250857,-602159.011043
7869,674320.143211,-602183.524916
7870,674317.254218,-602208.1442
7871,674312.781961,-602232.780434
7872,674306.935003,-602257.377443
7873,674299.310066,-602281.779067
7874,674290.964281,-602306.119282
7875,674281.958986,-602330.39571
7876,674272.548879,-602354.657826
7877,674262.852384,-602378.92542
7878,674252.09022,-602402.898238
7879,674241.463659,-602426.939781
7880,674230.663971,-602450.910781
7881,674219.723161,-602474.776808
7882,674208.665834,-602498.495812
7883,674197.500471,-602522.052172
7884,674186.230965,-602545.458234
7885,674174.866666,-602568.726602
7886,674163.420797,-602591.868919
7887,674151.923575,-602614.903004
7888,674140.413378,-602637.849429
7889,674128.928956,-602660.727933
7890,674117.508852,-602683.557161
7891,674106.184123,-602706.351044
7892,674094.981189,-602729.120391
7893,674083.927059,-602751.875821
7894,674073.049195,-602774.628018
7895,674062.375276,-602797.387934
7896,674051.933751,-602820.167354
7897,674041.756913,-602842.980536
7898,674031.878114,-602865.842971
7899,674022.330359,-602888.770912
7900,674013.146586,-602911.780742
7901,674004.361632,-602934.884168
7902,673996.010687,-602958.088921
7903,673988.127031,-602981.404407
7904,673980.74357,-603004.839174
7905,673973.892278,-603028.398384
7906,673967.585695,-603052.079149
7907,673961.822314,-603075.873884
7908,673956.574679,-603099.768941
7909,673951.567908,-603123.699968
7910,673947.091958,-603147.731454
7911,673943.145874,-603171.855567
7912,673939.72624,-603196.063989
7913,673936.814086,-603220.346229
7914,673934.384092,-603244.692037
7915,673932.410654,-603269.092523
7916,673930.867925,-603293.540095
7917,673929.729835,-603318.028405
7918,673929.307637,-603342.576183
7919,673928.723359,-603367.116888
7920,673928.466613,-603391.69107
7921,673928.511087,-603416.296483
7922,673928.830359,-603440.931819
7923,673929.397913,-603465.596641
7924,673930.18715,-603490.291331
7925,673931.171397,-603515.017034
7926,673932.323921,-603539.775599
7927,673933.621975,-603564.569368
7928,673935.056926,-603589.40039
7929,673936.623262,-603614.270325
7930,673938.31552,-603639.180502
7931,673940.128296,-603664.131937
7932,673942.056244,-603689.12533
7933,673944.094089,-603714.161081
7934,673946.236628,-603739.239293
7935,673948.478739,-603764.359778
7936,673950.815385,-603789.522064
7937,673953.241623,-603814.725401
7938,673955.755381,-603839.968374
7939,673957.619413,-603865.357822
7940,673960.520124,-603890.645959
7941,673963.557802,-603915.955347
7942,673966.746652,-603941.279665
7943,673970.100946,-603966.611983
7944,673973.634989,-603991.944824
7945,673977.363095,-604017.270222
7946,673981.299552,-604042.579788
7947,673985.458603,-604067.864792
7948,673989.854648,-604093.116912
7949,673994.501787,-604118.32782
7950,673999.406689,-604143.489194
7951,674004.568416,-604168.593389
7952,674009.985489,-604193.63279
7953,674015.656253,-604218.599817
7954,674022.262522,-604243.322295
7955,674028.634718,-604268.067058
7956,674035.244239,-604292.716303
7957,674042.088726,-604317.262971
7958,674049.115853,-604341.713983
7959,674056.352961,-604366.055763
7960,674063.807095,-604390.279963
7961,674071.475491,-604414.381251
7962,674079.356108,-604438.354528
7963,674087.448604,-604462.194621
7964,674095.753156,-604485.896638
7965,674104.27023,-604509.456071
7966,674113.000601,-604532.868821
7967,674121.945372,-604556.131229
7968,674131.10599,-604579.240103
7969,674140.484679,-604602.192575
7970,674150.091433,-604624.983084
7971,674160.143875,-604647.512875
7972,674170.297044,-604669.931474
7973,674180.732128,-604692.158439
7974,674191.408484,-604714.213107
7975,674202.207794,-604736.160295
7976,674213.329659,-604757.901401
7977,674224.790628,-604779.426568
7978,674236.607027,-604800.725512
7979,674248.794924,-604821.787491
7980,674261.370096,-604842.601284
7981,674274.347995,-604863.155164
7982,674287.742207,-604883.437938
7983,674301.412681,-604903.551907
7984,674315.363373,-604923.507395
7985,674329.757065,-604943.188026
7986,674344.327883,-604962.820222
7987,674359.779001,-604981.812634
7988,674375.711507,-605000.487116
7989,674392.145102,-605018.821675
7990,674409.095269,-605036.787698
7991,674426.44957,-605054.482186
7992,674444.22468,-605071.880244
7993,674462.55632,-605088.813472
7994,674481.449663,-605105.242527
7995,674501.446719,-605120.438935
7996,674521.745311,-605135.337601
7997,674542.546982,-605149.654677
7998,674563.812533,-605163.404822
7999,674585.504634,-605176.604917
8000,674607.587807,-605189.273962
8001,674629.976757,-605201.518294
8002,674652.617312,-605213.410792
8003,674675.567556,-605224.835223
8004,674698.797926,-605235.818901
8005,674723.255351,-605244.471267
8006,674747.077563,-605254.341436
8007,674771.116312,-605263.805752
8008,674795.345803,-605272.880288
8009,674819.730415,-605281.57934
8010,674844.236225,-605289.917151
8011,674868.832553,-605297.907053
8012,674893.492337,-605305.560364
8013,674918.701027,-605311.346877
8014,674943.474415,-605318.062711
8015,674968.228769,-605324.492057
8016,674992.949624,-605330.648741
8017,675017.626983,-605336.544417
8018,675042.255258,-605342.189164
8019,675066.833269,-605347.592382
8020,675091.336894,-605352.936722
8021,675115.799758,-605358.147921
8022,675140.250535,-605363.171829
8023,675164.512763,-605370.668126
8024,675189.089815,-605375.466762
8025,675213.761584,-605379.810804
8026,675238.544682,-605383.541086
8027,675263.439825,-605386.474931
8028,675288.427928,-605388.424826
8029,675313.485952,-605389.352951
8030,675338.612166,-605389.367633
8031,675363.813613,-605388.527398
8032,675388.449668,-605384.210317
8033,675412.687826,-605378.247243
8034,675436.459132,-605370.769572
8035,675458.939848,-605359.739342
8036,675481.651551,-605349.804786
8037,675503.895938,-605338.889726
8038,675525.686176,-605327.101148
8039,675547.063768,-605314.576794
8040,675567.485239,-605300.367576
8041,675588.606682,-605287.492427
8042,675609.462137,-605274.086858
8043,675630.039569,-605260.14622
8044,675650.340083,-605245.691859
8045,675670.36401,-605230.745748
8046,675690.111045,-605215.330476
8047,675709.580305,-605199.469159
8048,675728.81526,-605183.238536
8049,675747.920794,-605166.777865
8050,675766.701758,-605149.880709
8051,675785.136086,-605132.552713
8052,675803.243805,-605114.836343
8053,675820.57206,-605096.305285
8054,675837.421422,-605077.309806
8055,675853.759363,-605057.850765
8056,675869.55265,-605037.930653
8057,675884.7791,-605017.563609
8058,675899.49648,-604996.831046
8059,675913.800468,-604975.837168
8060,675926.581879,-604953.735483
8061,675940.313981,-604932.494753
8062,675954.05288,-604911.342442
8063,675967.917424,-604890.352445
8064,675982.029146,-604869.591478
8065,675996.5115,-604849.118848
8066,676011.434607,-604828.951133
8067,676026.695703,-604808.993289
8068,676042.152545,-604789.134165
8069,676057.65447,-604769.260725
8070,676073.066279,-604749.280145
8071,676090.528991,-604730.363186
8072,676104.695936,-604709.546456
8073,676118.10038,-604688.293822
8074,676130.577915,-604666.547966
8075,676142.129157,-604644.339986
8076,676152.868895,-604621.752901
8077,676162.91736,-604598.864108
8078,676172.397811,-604575.744757
8079,676181.436215,-604552.460218
8080,676190.160962,-604529.070577
8081,676198.702586,-604505.631143
8082,676207.193505,-604482.192958
8083,676215.767447,-604458.803193
8084,676224.504398,-604435.484402
8085,676233.367021,-604412.213212
8086,676242.301851,-604388.962843
8087,676251.254384,-604365.708895
8088,676260.169193,-604342.429062
8089,676268.993573,-604319.104092
8090,676277.701269,-604295.725598
8091,676286.27827,-604272.290218
8092,676294.70018,-604248.791496
8093,676302.891833,-604225.20647
8094,676310.762119,-604201.507898
8095,676318.219612,-604177.669194
8096,676325.172918,-604153.664057
8097,676331.531627,-604129.466287
8098,676337.292734,-604105.077117
8099,676342.638747,-604080.555792
8100,676347.769747,-604055.965216
8101,676352.854628,-604031.35716
8102,676358.052896,-604006.780094
8103,676363.513221,-603982.279442
8104,676369.35888,-603957.893515
8105,676375.707408,-603933.660319
8106,676382.674029,-603909.61917
8107,676390.372011,-603885.811295
8108,676398.844011,-603862.257412
8109,676407.90456,-603838.903692
8110,676417.323738,-603815.679793
8111,676426.879862,-603792.515112
8112,676436.398165,-603769.35186
8113,676445.854781,-603746.182087
8114,676455.260119,-603723.008057
8115,676464.624836,-603699.831449
8116,676473.959557,-603676.654119
8117,676483.27485,-603653.478143
8118,676492.58122,-603630.305813
8119,676501.889109,-603607.139636
8120,676511.208893,-603583.982329
8121,676520.550878,-603560.836819
8122,676529.925297,-603537.70624
8123,676539.342312,-603514.593927
8124,676548.812011,-603491.50342
8125,676558.344402,-603468.438455
8126,676567.94942,-603445.402966
8127,676577.636918,-603422.40108
8128,676587.416669,-603399.437118
8129,676597.298363,-603376.515588
8130,676607.291611,-603353.641187
8131,676617.405938,-603330.818795
8132,676627.650018,-603308.053124
8133,676638.024881,-603285.345511
8134,676648.527225,-603262.695279
8135,676659.153719,-603240.101677
8136,676669.901054,-603217.563901
8137,676680.765943,-603195.081096
8138,676691.745121,-603172.652357
